space_is_pressed,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
0,153769871500,-329,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153799694600,-329,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153830600800,1482,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153860907800,1762,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153891939500,118,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153925803800,-838,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153956644800,-634,149406,80532,15305,14918,23152,9145,3770,2189,0
0,153986327200,50,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154017250800,471,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154049165800,633,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154081079800,810,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154112995100,740,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154142915900,712,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154173853300,540,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154210734900,628,149406,80532,15305,14918,23152,9145,3770,2189,0
0,154237704500,213,149406,80532,15305,14918,23152,9145,3770,2189,0
1,154279622200,44,149406,80532,15305,14918,23152,9145,3770,2189,0
1,154315525700,82,149406,80532,15305,14918,23152,9145,3770,2189,0
1,154348438400,152,149406,80532,15305,14918,23152,9145,3770,2189,0
1,154378357100,124,149406,80532,15305,14918,23152,9145,3770,2189,0
1,154408367600,58,546511,11616,2624,3194,5446,5300,1978,469,51
1,154440195200,32,546511,11616,2624,3194,5446,5300,1978,469,51
1,154477163000,-88,546511,11616,2624,3194,5446,5300,1978,469,51
1,154504022200,56,546511,11616,2624,3194,5446,5300,1978,469,51
1,154535940500,2,546511,11616,2624,3194,5446,5300,1978,469,51
1,154567850800,80,546511,11616,2624,3194,5446,5300,1978,469,51
1,154599775900,12,546511,11616,2624,3194,5446,5300,1978,469,51
1,154630683100,4,546511,11616,2624,3194,5446,5300,1978,469,51
1,154662596600,42,546511,11616,2624,3194,5446,5300,1978,469,51
1,154694512500,50,546511,11616,2624,3194,5446,5300,1978,469,51
0,154724434900,-29,546511,11616,2624,3194,5446,5300,1978,469,51
0,154756414600,-22,546511,11616,2624,3194,5446,5300,1978,469,51
0,154789322600,92,546511,11616,2624,3194,5446,5300,1978,469,51
0,154819244300,160,546511,11616,2624,3194,5446,5300,1978,469,51
0,154850156900,40,546511,11616,2624,3194,5446,5300,1978,469,51
0,154882072900,-363,546511,11616,2624,3194,5446,5300,1978,469,51
0,154913990100,-548,546511,11616,2624,3194,5446,5300,1978,469,51
0,154945900700,-590,546511,11616,2624,3194,5446,5300,1978,469,51
0,154976818200,165,546511,11616,2624,3194,5446,5300,1978,469,51
0,155007736000,314,546511,11616,2624,3194,5446,5300,1978,469,51
0,155039752700,301,546511,11616,2624,3194,5446,5300,1978,469,51
0,155071667400,437,546511,11616,2624,3194,5446,5300,1978,469,51
0,155103100300,368,546511,11616,2624,3194,5446,5300,1978,469,51
0,155134017800,244,546511,11616,2624,3194,5446,5300,1978,469,51
0,155165933800,244,546511,11616,2624,3194,5446,5300,1978,469,51
0,155196643500,244,546511,11616,2624,3194,5446,5300,1978,469,51
0,155228272300,28,546511,11616,2624,3194,5446,5300,1978,469,51
0,155258015500,-26,546511,11616,2624,3194,5446,5300,1978,469,51
0,155289336400,21,546511,11616,2624,3194,5446,5300,1978,469,51
0,155320019700,22,546511,11616,2624,3194,5446,5300,1978,469,51
0,155351204200,25,546511,11616,2624,3194,5446,5300,1978,469,51
0,155382444800,38,546511,11616,2624,3194,5446,5300,1978,469,51
0,155413820000,38,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155444687400,-3,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155474808000,140,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155507848800,48,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155537883400,-8,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155568851600,42,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155600953500,6,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155632972100,3,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155663871400,38,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155695472700,26,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155725540500,67,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155756596400,73,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155788669700,40,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155820233800,54,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155852156200,70,380713,33613,15148,3949,12063,6741,3041,2352,0
1,155882742500,83,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155914220100,-5,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155944844000,99,380713,33613,15148,3949,12063,6741,3041,2352,0
0,155975896700,50,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156009804900,90,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156039788300,-35,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156070871300,-2,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156102821200,51,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156134731100,7,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156165647800,11,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156197563400,44,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156229477200,40,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156261392600,90,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156291784900,-2,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156323705200,0,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156355617400,-18,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156386531300,21,380713,33613,15148,3949,12063,6741,3041,2352,0
0,156418446800,76,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156449363400,-54,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156481317300,98,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156513193900,18,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156545145900,24,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156577021600,55,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156606942000,36,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156638858400,69,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156670771400,9,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156702684900,39,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156733605600,21,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156765522000,2,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156797431800,-29,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156829347000,-35,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156860264400,67,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156891183800,29,386877,27481,31174,37845,12567,19030,9795,5514,0
0,156923097300,34,386877,27481,31174,37845,12567,19030,9795,5514,0
1,156956336900,64,386877,27481,31174,37845,12567,19030,9795,5514,0
1,156986252900,41,386877,27481,31174,37845,12567,19030,9795,5514,0
1,157018166700,4,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157050082100,29,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157081997000,29,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157113087600,12,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157144100700,51,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157174740700,37,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157205782800,32,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157237911900,-24,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157269281200,17,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157300329400,36,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157331306200,29,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157362257500,53,386877,27481,31174,37845,12567,19030,9795,5514,0
0,157393276200,32,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157425796900,41,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157456763900,58,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157488795900,75,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157521809500,314,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157550995600,70,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157582990400,267,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157613902200,-7,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157645161600,-250,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157676747600,-343,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157708790800,-294,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157739770100,-114,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157771377700,-37,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157806368500,66,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157835334200,91,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157867312000,83,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157898958000,102,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157929714700,97,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157960630700,123,38325,104886,56653,11169,23292,18138,8971,2835,0
0,157991550100,104,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158022467700,66,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158055383400,113,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158086336600,36,38325,104886,56653,11169,23292,18138,8971,2835,0
1,158117213900,64,38325,104886,56653,11169,23292,18138,8971,2835,0
1,158149129200,17,38325,104886,56653,11169,23292,18138,8971,2835,0
1,158180045900,59,38325,104886,56653,11169,23292,18138,8971,2835,0
1,158211525500,36,38325,104886,56653,11169,23292,18138,8971,2835,0
1,158244399000,54,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158275313400,9,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158305741200,436,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158338704700,6,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158369570900,20,38325,104886,56653,11169,23292,18138,8971,2835,0
0,158401485600,-5,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158433399300,20,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158465316000,64,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158497229600,81,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158529148900,50,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158561060600,35,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158592972100,83,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158623926600,54,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158655805500,101,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158689693200,26,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158718845400,8,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158750037000,44,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158781616500,16,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158813087700,26,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158844322200,-3,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158875426700,40,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158907143300,77,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158938660700,83,58992,138615,1657,3307,8028,2732,6342,2082,0
0,158969685800,-22,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159000701800,92,58992,138615,1657,3307,8028,2732,6342,2082,0
1,159032822700,83,58992,138615,1657,3307,8028,2732,6342,2082,0
1,159065044700,50,58992,138615,1657,3307,8028,2732,6342,2082,0
1,159096674600,-42,58992,138615,1657,3307,8028,2732,6342,2082,0
1,159127542200,-50,58992,138615,1657,3307,8028,2732,6342,2082,0
1,159158966600,85,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159190425300,54,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159221933800,69,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159252959300,-25,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159284391000,50,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159315487500,-7,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159347046600,52,58992,138615,1657,3307,8028,2732,6342,2082,0
0,159377351100,21,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159408418600,-1,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159440534400,-75,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159471439900,58,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159502212300,40,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159533355700,-5,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159564884200,34,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159595651900,22,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159627249400,22,9971,35883,31686,11289,16749,21166,5323,3547,0
1,159658402800,36,9971,35883,31686,11289,16749,21166,5323,3547,0
1,159690379800,66,9971,35883,31686,11289,16749,21166,5323,3547,0
1,159721556400,49,9971,35883,31686,11289,16749,21166,5323,3547,0
1,159752492400,37,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159783876900,-43,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159815215400,36,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159847013800,24,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159878988300,23,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159910037200,23,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159941048900,53,9971,35883,31686,11289,16749,21166,5323,3547,0
0,159971114300,90,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160003029400,-22,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160033944200,-61,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160065208900,100,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160097124200,-2,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160128689200,54,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160159546800,71,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160193177100,138,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160220782600,0,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160253694000,65,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160284608700,25,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160316034500,1,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160346951900,32,9971,35883,31686,11289,16749,21166,5323,3547,0
0,160378867000,59,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160410289800,50,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160441207200,88,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160472124400,29,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160504050400,18,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160537953500,9,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160566890800,28,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160597792500,27,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160629767700,4,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160660692100,84,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160691833600,-10,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160721755800,-18,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160754665300,65,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160785584700,-42,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160817498000,34,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160849413000,90,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160881327400,-101,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160911643700,-101,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160943598500,41,171505,145683,58968,31574,35132,19110,19261,4295,0
0,160974478400,51,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161005394800,-21,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161037309200,26,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161069227500,48,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161101137700,118,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161132289000,118,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161163858400,40,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161195284300,11,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161226800600,35,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161259033400,70,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161289453300,20,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161320799000,21,171505,145683,58968,31574,35132,19110,19261,4295,0
0,161351500800,89,171505,145683,58968,31574,35132,19110,19261,4295,0
1,161383606800,58,11233,27700,746,40795,23358,35045,11594,3228,0
1,161414473800,85,11233,27700,746,40795,23358,35045,11594,3228,0
1,161445083700,25,11233,27700,746,40795,23358,35045,11594,3228,0
1,161476686400,70,11233,27700,746,40795,23358,35045,11594,3228,0
0,161508695900,85,11233,27700,746,40795,23358,35045,11594,3228,0
0,161540553700,104,11233,27700,746,40795,23358,35045,11594,3228,0
0,161571103100,86,11233,27700,746,40795,23358,35045,11594,3228,0
0,161605168800,16,11233,27700,746,40795,23358,35045,11594,3228,0
0,161637084000,228,11233,27700,746,40795,23358,35045,11594,3228,0
0,161665615700,283,11233,27700,746,40795,23358,35045,11594,3228,0
0,161697186700,-84,11233,27700,746,40795,23358,35045,11594,3228,0
0,161728292100,-366,11233,27700,746,40795,23358,35045,11594,3228,0
0,161758987500,-285,11233,27700,746,40795,23358,35045,11594,3228,0
0,161790266400,-325,11233,27700,746,40795,23358,35045,11594,3228,0
0,161820888700,-233,11233,27700,746,40795,23358,35045,11594,3228,0
0,161852115200,-119,11233,27700,746,40795,23358,35045,11594,3228,0
0,161882609200,-2,11233,27700,746,40795,23358,35045,11594,3228,0
0,161914524100,87,11233,27700,746,40795,23358,35045,11594,3228,0
0,161946472900,2,11233,27700,746,40795,23358,35045,11594,3228,0
0,161978353000,128,11233,27700,746,40795,23358,35045,11594,3228,0
0,162010265700,204,11233,27700,746,40795,23358,35045,11594,3228,0
0,162041607600,97,11233,27700,746,40795,23358,35045,11594,3228,0
0,162073196300,58,11233,27700,746,40795,23358,35045,11594,3228,0
0,162103695200,120,11233,27700,746,40795,23358,35045,11594,3228,0
0,162135614200,157,11233,27700,746,40795,23358,35045,11594,3228,0
0,162167523400,49,11233,27700,746,40795,23358,35045,11594,3228,0
0,162199496000,69,11233,27700,746,40795,23358,35045,11594,3228,0
0,162230392700,44,11233,27700,746,40795,23358,35045,11594,3228,0
0,162262268800,39,11233,27700,746,40795,23358,35045,11594,3228,0
0,162294225500,5,11233,27700,746,40795,23358,35045,11594,3228,0
0,162326097400,98,11233,27700,746,40795,23358,35045,11594,3228,0
0,162357598700,-24,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162388010700,35,247335,20512,5896,2566,5112,1285,1445,1027,0
1,162419928700,4,247335,20512,5896,2566,5112,1285,1445,1027,0
1,162451336500,65,247335,20512,5896,2566,5112,1285,1445,1027,0
1,162483086300,93,247335,20512,5896,2566,5112,1285,1445,1027,0
1,162514959500,72,247335,20512,5896,2566,5112,1285,1445,1027,0
1,162546873900,20,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162578790400,37,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162610320400,-7,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162642235700,87,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162673151900,64,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162704112300,40,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162736982200,50,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162767899100,22,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162799813700,23,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162831729400,48,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162862903800,29,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162894820900,7,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162926735200,72,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162958653700,72,247335,20512,5896,2566,5112,1285,1445,1027,0
0,162989676000,53,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163022305800,120,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163053295300,59,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163085336700,59,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163117380700,9,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163148703100,-23,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163180278600,34,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163212749800,55,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163243618100,50,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163275166000,57,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163305955400,75,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163337320600,21,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163368205500,52,247335,20512,5896,2566,5112,1285,1445,1027,0
0,163398653600,65,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163430261600,16,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163462294700,4,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163494499300,-8,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163525514700,-53,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163556443000,123,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163587626300,52,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163620070200,56,3175,15132,12532,9075,7188,14028,7007,1989,0
1,163650262000,65,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163680874700,23,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163712492300,26,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163743248600,77,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163774468800,82,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163805425600,101,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163837302000,33,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163870212800,-7,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163901134000,19,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163932086500,16,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163963962100,82,3175,15132,12532,9075,7188,14028,7007,1989,0
0,163995878100,81,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164027829900,37,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164059745500,43,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164091619600,75,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164122542500,41,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164153455400,33,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164186039100,43,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164216391600,64,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164248306700,80,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164280222800,3,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164312137200,59,3175,15132,12532,9075,7188,14028,7007,1989,0
0,164343853100,21,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164375824000,57,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164407921800,11,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164439667200,39,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164471033800,32,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164502949000,56,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164535862000,28,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164566774900,71,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164598690700,33,372179,16027,5801,19817,5476,9571,6516,1581,0
1,164630307600,38,372179,16027,5801,19817,5476,9571,6516,1581,0
1,164660720700,55,372179,16027,5801,19817,5476,9571,6516,1581,0
1,164692488400,36,372179,16027,5801,19817,5476,9571,6516,1581,0
1,164724296900,52,372179,16027,5801,19817,5476,9571,6516,1581,0
1,164756069600,48,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164788288800,25,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164819026600,48,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164850086400,48,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164881591800,33,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164912551600,70,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164943987000,57,372179,16027,5801,19817,5476,9571,6516,1581,0
0,164975600000,5,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165006758400,3,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165038887100,98,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165071270100,39,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165102540500,53,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165135606900,-7,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165165715000,16,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165196822900,43,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165227643900,43,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165258342700,19,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165290076900,75,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165321675100,117,372179,16027,5801,19817,5476,9571,6516,1581,0
0,165353064100,52,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165385207900,27,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165416089000,28,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165447329800,74,16345,26502,34135,5633,10445,9752,8773,4259,0
1,165479354800,49,16345,26502,34135,5633,10445,9752,8773,4259,0
1,165510869200,66,16345,26502,34135,5633,10445,9752,8773,4259,0
1,165541631200,83,16345,26502,34135,5633,10445,9752,8773,4259,0
1,165572981400,56,16345,26502,34135,5633,10445,9752,8773,4259,0
1,165603861000,20,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165634792000,42,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165666479000,23,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165698216100,60,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165729364700,30,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165761360900,52,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165793225100,1,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165823535100,32,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165853398300,53,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165885240200,13,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165919951300,23,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165948145100,57,16345,26502,34135,5633,10445,9752,8773,4259,0
0,165993779900,64,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166026690700,-5,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166058605600,-11,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166089522100,39,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166119450500,67,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166151359400,10,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166183276600,44,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166215186400,26,16345,26502,34135,5633,10445,9752,8773,4259,0
0,166247140500,67,16345,26502,34135,5633,10445,9752,8773,4259,0
