jump,run_fire,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
0,0,487404015600,35,170503,23893,2066,7614,6501,7153,4775,1487,0
0,0,487513605500,73,170503,23893,2066,7614,6501,7153,4775,1487,0
0,0,487622820900,82,170503,23893,2066,7614,6501,7153,4775,1487,0
0,0,487732711000,55,170503,23893,2066,7614,6501,7153,4775,1487,0
0,0,487843093100,5,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,487953521300,-25,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488063767600,86,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488172862700,38,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488284712600,24,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488394901400,5,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488504312500,25,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488613139900,59,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488721275800,64,13649,20864,3172,18968,20117,22764,15788,3171,0
0,0,488831627400,38,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,488941387600,-49,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489050395600,10,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489158984400,68,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489268097100,77,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489377429100,5,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489487170000,57,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489596463700,-206,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489706689600,-230,5098,11535,3674,5636,7369,5711,6501,3027,0
0,0,489817415800,106,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,489927151100,140,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490036521600,88,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490146720600,38,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490256490500,60,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490366721700,60,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490476467500,-188,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490585649100,-298,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490694896200,166,48009,139820,14241,20070,14271,39530,15055,3170,0
0,0,490804369500,208,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,490914008000,24,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491023629100,-33,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491132011100,628,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491240416500,-379,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491348429700,-283,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491457890900,81,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491566730000,-134,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491678779800,6,299022,93065,26199,9152,9554,3541,2845,1128,0
0,0,491787559200,131,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,491897652900,135,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492005992300,39,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492115215800,37,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492224925700,70,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492334104800,44,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492446018000,228,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492553998100,-214,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492664352600,59,134505,175498,51359,10598,9907,4231,2741,1214,0
0,0,492772824900,115,107517,41870,9986,2881,7993,4001,3285,1506,0
0,0,492882661000,96,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,492992312000,71,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493099720800,37,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493210574300,72,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493317677300,54,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493428337100,-24,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493537417000,-18,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493647465200,37,107517,41870,9986,2881,7993,4001,3285,1506,0
0,1,493756516200,-34,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,493866066000,55,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,493977493600,-22,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,494085614300,23,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,494195625300,88,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,494305373900,58,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,494414256100,146,63666,44131,6881,40198,26124,12648,20200,4497,0
0,1,494523203100,176,63666,44131,6881,40198,26124,12648,20200,4497,0
1,1,494633581700,68,63666,44131,6881,40198,26124,12648,20200,4497,0
1,1,494744070500,57,23933,30482,47006,71552,16326,14013,9093,2452,0
1,1,494855819000,75,23933,30482,47006,71552,16326,14013,9093,2452,0
0,0,494965606300,48,23933,30482,47006,71552,16326,14013,9093,2452,0
0,0,495076181800,11,23933,30482,47006,71552,16326,14013,9093,2452,0
0,0,495184186100,65,23933,30482,47006,71552,16326,14013,9093,2452,0
0,0,495294082000,27,23933,30482,47006,71552,16326,14013,9093,2452,0
1,0,495402925500,-11,23933,30482,47006,71552,16326,14013,9093,2452,0
1,0,495514422500,54,23933,30482,47006,71552,16326,14013,9093,2452,0
1,0,495622458000,-11,23933,30482,47006,71552,16326,14013,9093,2452,0
1,0,495731955000,2,12454,24822,34030,5415,10330,12233,6115,3988,0
1,0,495841241100,52,12454,24822,34030,5415,10330,12233,6115,3988,0
1,0,495950252000,40,12454,24822,34030,5415,10330,12233,6115,3988,0
1,0,496062006100,28,12454,24822,34030,5415,10330,12233,6115,3988,0
1,0,496173393000,90,12454,24822,34030,5415,10330,12233,6115,3988,0
1,0,496281667100,74,12454,24822,34030,5415,10330,12233,6115,3988,0
0,0,496385858100,90,12454,24822,34030,5415,10330,12233,6115,3988,0
0,0,496495543100,26,12454,24822,34030,5415,10330,12233,6115,3988,0
0,0,496604424400,601,12454,24822,34030,5415,10330,12233,6115,3988,0
0,0,496712970500,-306,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,496821833400,251,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,496930925200,-282,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497039552100,-69,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497149348100,75,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497259266900,166,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497367664100,112,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497476261200,59,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497586546700,9,118397,13677,20359,16377,56741,20955,5803,4292,0
0,0,497695227200,59,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,497805141100,216,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,497913718600,-98,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498023985000,-165,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498133818100,-235,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498244412800,80,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498355263600,608,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498464907400,-183,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498576732500,-58,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498686090400,134,1429924,85096,10874,58013,2703,5182,2126,2199,0
0,0,498796580700,145,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,498906849100,297,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499016063500,53,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499127882800,716,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499238155000,-133,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499348289500,-43,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499458353200,41,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499566445300,-149,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499675868500,88,2134634,132055,11250,75790,36064,23033,8320,11364,0
0,0,499783957000,205,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,499892633300,115,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500000018900,138,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500110628600,27,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500218314800,-56,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500327230500,7,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500438470500,22,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500548773300,-244,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500659857200,-151,64033,15066,2582,1201,3367,2809,2027,1215,0
0,0,500767883800,91,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,500878612600,154,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,500986807400,40,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501096594700,105,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501207449300,55,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501316654500,-12,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501427235400,12,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501535199400,42,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501645413100,49,99015,174938,5536,12076,10709,10610,5265,2799,0
0,0,501753131000,54,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,501862710400,36,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,501972848800,52,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502081904600,102,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502190541300,41,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502299281700,97,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502408799700,43,279041,158889,4692,18926,13718,7983,5111,2860,0
0,1,502521233400,236,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502630315300,-14,279041,158889,4692,18926,13718,7983,5111,2860,0
0,0,502741547600,65,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,502849936100,65,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,502959439600,9,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,503068544100,68,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,503177861200,13,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,503283683200,34,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,503393483800,-19,50636,83074,21960,17182,18400,10888,7157,3661,0
0,0,503506006000,-62,50636,83074,21960,17182,18400,10888,7157,3661,0
0,1,503612572200,45,50636,83074,21960,17182,18400,10888,7157,3661,0
0,1,503722969700,109,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,503832670000,69,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,503942533300,50,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504052491000,52,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504162455600,-13,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504273063700,34,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504382791900,18,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504490421000,38,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504599400300,68,521951,14979,7876,29791,12188,13131,5493,4270,0
0,1,504708861100,41,36562,16480,35304,6502,12066,15671,8466,3399,0
0,1,504817056500,60,36562,16480,35304,6502,12066,15671,8466,3399,0
0,1,504926064700,17,36562,16480,35304,6502,12066,15671,8466,3399,0
1,1,505035985500,45,36562,16480,35304,6502,12066,15671,8466,3399,0
1,1,505143079200,87,36562,16480,35304,6502,12066,15671,8466,3399,0
1,1,505256291100,50,36562,16480,35304,6502,12066,15671,8466,3399,0
0,1,505366168700,4,36562,16480,35304,6502,12066,15671,8466,3399,0
0,1,505476225100,24,36562,16480,35304,6502,12066,15671,8466,3399,0
0,1,505588282700,71,36562,16480,35304,6502,12066,15671,8466,3399,0
0,0,505696679800,18,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,505808775600,6,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,505919614000,2,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506028710300,90,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506139690400,71,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506249167900,131,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506359125000,-216,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506468948500,-225,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506577274800,70,12279,12810,80937,26456,11576,19882,9894,2799,0
0,0,506686726500,86,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,506795931500,50,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,506905475000,54,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,507013663300,44,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,507124713700,-1,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,507234713200,52,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,507344770400,-12,81176,17133,15443,5839,2979,3223,1885,826,0
0,0,507455312200,-19,81176,17133,15443,5839,2979,3223,1885,826,0
1,0,507564677700,43,81176,17133,15443,5839,2979,3223,1885,826,0
1,0,507674587400,19,24229,14517,29290,23212,11619,24326,8064,4791,0
1,0,507783021200,36,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,507892642300,39,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508002437400,102,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508112132100,72,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508221667300,-57,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508331539700,117,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508440518700,-27,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508551918300,-308,24229,14517,29290,23212,11619,24326,8064,4791,0
0,0,508660939600,37,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,508770112500,220,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,508880499100,43,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,508989605600,67,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509099844200,231,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509209196600,24,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509319065900,266,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509428056100,-305,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509536932200,82,235679,52227,7772,21832,6665,4889,1933,1396,0
0,0,509645065700,36,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,509755851800,60,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,509864901200,56,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,509973576200,22,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510083614700,50,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510195335200,70,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510305022700,48,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510412055900,-59,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510521135400,89,1205610,150190,98664,68394,69086,14136,13029,5622,0
0,0,510629396400,-7,66803,12409,4308,49335,11775,16727,5573,9198,0
0,0,510740138500,-27,66803,12409,4308,49335,11775,16727,5573,9198,0
0,0,510849384600,66,66803,12409,4308,49335,11775,16727,5573,9198,0
0,0,510958002800,21,66803,12409,4308,49335,11775,16727,5573,9198,0
0,1,511068927800,42,66803,12409,4308,49335,11775,16727,5573,9198,0
0,1,511178344700,53,66803,12409,4308,49335,11775,16727,5573,9198,0
1,1,511288214800,10,66803,12409,4308,49335,11775,16727,5573,9198,0
0,1,511396618100,25,66803,12409,4308,49335,11775,16727,5573,9198,0
0,1,511507771600,118,66803,12409,4308,49335,11775,16727,5573,9198,0
0,1,511614900500,40,66803,12409,4308,49335,11775,16727,5573,9198,0
0,0,511725263500,26,33872,23053,5435,18433,18893,9905,12116,2157,0
0,0,511835325900,5,33872,23053,5435,18433,18893,9905,12116,2157,0
0,0,511944720700,-6,33872,23053,5435,18433,18893,9905,12116,2157,0
0,0,512053969500,3,33872,23053,5435,18433,18893,9905,12116,2157,0
0,1,512162276100,39,33872,23053,5435,18433,18893,9905,12116,2157,0
0,1,512270837300,27,33872,23053,5435,18433,18893,9905,12116,2157,0
0,1,512380196400,0,33872,23053,5435,18433,18893,9905,12116,2157,0
0,1,512489729700,81,33872,23053,5435,18433,18893,9905,12116,2157,0
1,1,512600742000,80,33872,23053,5435,18433,18893,9905,12116,2157,0
1,1,512710208900,-4,22775,11563,16362,41499,16331,12275,6624,2642,0
1,1,512819741800,77,22775,11563,16362,41499,16331,12275,6624,2642,0
0,0,512929751200,54,22775,11563,16362,41499,16331,12275,6624,2642,0
0,0,513038018200,-4,22775,11563,16362,41499,16331,12275,6624,2642,0
0,0,513147388500,60,22775,11563,16362,41499,16331,12275,6624,2642,0
0,0,513255999300,58,22775,11563,16362,41499,16331,12275,6624,2642,0
0,1,513365574100,118,22775,11563,16362,41499,16331,12275,6624,2642,0
1,1,513475412300,54,22775,11563,16362,41499,16331,12275,6624,2642,0
1,1,513586540000,-2,22775,11563,16362,41499,16331,12275,6624,2642,0
1,1,513694560500,80,4504,25181,16263,8981,6468,14087,7452,2128,0
1,1,513803117700,29,4504,25181,16263,8981,6468,14087,7452,2128,0
1,1,513910910700,55,4504,25181,16263,8981,6468,14087,7452,2128,0
0,1,514019879800,-19,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514128117200,105,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514237671400,19,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514345479400,44,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514455895100,27,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514564585500,11,4504,25181,16263,8981,6468,14087,7452,2128,0
0,0,514673925800,-28,22778,29983,10026,26183,17514,7812,9335,2522,0
0,1,514783341600,50,22778,29983,10026,26183,17514,7812,9335,2522,0
0,1,514891754400,84,22778,29983,10026,26183,17514,7812,9335,2522,0
1,1,515001650900,16,22778,29983,10026,26183,17514,7812,9335,2522,0
1,1,515110809100,44,22778,29983,10026,26183,17514,7812,9335,2522,0
1,1,515219287700,40,22778,29983,10026,26183,17514,7812,9335,2522,0
1,1,515328337800,-7,22778,29983,10026,26183,17514,7812,9335,2522,0
1,1,515437869000,43,22778,29983,10026,26183,17514,7812,9335,2522,0
0,0,515547468100,72,22778,29983,10026,26183,17514,7812,9335,2522,0
0,0,515656071900,-28,15346,76053,28971,25995,11462,9773,4417,1815,0
1,0,515766332500,24,15346,76053,28971,25995,11462,9773,4417,1815,0
1,0,515874565400,57,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,515984579400,18,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516094358800,135,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516203659800,28,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516312426100,37,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516423542800,-26,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516533255300,-2,15346,76053,28971,25995,11462,9773,4417,1815,0
0,0,516641275300,35,5785,23666,69256,20496,11244,9963,8221,1782,0
0,0,516748989300,27,5785,23666,69256,20496,11244,9963,8221,1782,0
0,1,516857112300,73,5785,23666,69256,20496,11244,9963,8221,1782,0
1,1,516964395100,-8,5785,23666,69256,20496,11244,9963,8221,1782,0
1,1,517072107100,48,5785,23666,69256,20496,11244,9963,8221,1782,0
1,1,517180980800,87,5785,23666,69256,20496,11244,9963,8221,1782,0
1,1,517290311800,52,5785,23666,69256,20496,11244,9963,8221,1782,0
0,1,517402397200,2,5785,23666,69256,20496,11244,9963,8221,1782,0
0,1,517511194400,5,5785,23666,69256,20496,11244,9963,8221,1782,0
0,0,517619281800,16,26891,16079,35343,18689,19477,16451,5012,3726,0
0,0,517728937400,72,26891,16079,35343,18689,19477,16451,5012,3726,0
0,0,517838084300,73,26891,16079,35343,18689,19477,16451,5012,3726,0
0,0,517945792100,101,26891,16079,35343,18689,19477,16451,5012,3726,0
0,1,518055268200,43,26891,16079,35343,18689,19477,16451,5012,3726,0
0,1,518165516700,22,26891,16079,35343,18689,19477,16451,5012,3726,0
0,1,518274887900,50,26891,16079,35343,18689,19477,16451,5012,3726,0
0,1,518384079000,70,26891,16079,35343,18689,19477,16451,5012,3726,0
0,1,518492356100,33,26891,16079,35343,18689,19477,16451,5012,3726,0
1,1,518601160700,25,5320,30808,27676,8459,5923,11462,12612,2660,0
1,1,518708855100,21,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,518818073500,50,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,518928274800,338,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519037056200,-195,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519145776200,25,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519254732200,76,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519362549100,52,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519470386600,91,5320,30808,27676,8459,5923,11462,12612,2660,0
0,0,519580951100,-20,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,519689338500,29,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,519799456700,21,112333,19368,4312,13051,1987,3161,2405,1327,0
1,0,519908020400,52,112333,19368,4312,13051,1987,3161,2405,1327,0
1,0,520018512500,52,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520128683300,125,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520238411500,49,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520346110900,36,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520455019100,-85,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520564301000,-132,112333,19368,4312,13051,1987,3161,2405,1327,0
0,0,520673741500,16,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,520783737400,89,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,520893292800,74,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,521003243200,56,112814,81593,14280,40069,25727,12760,11088,8749,0
1,0,521114944700,115,112814,81593,14280,40069,25727,12760,11088,8749,0
1,0,521223185200,58,112814,81593,14280,40069,25727,12760,11088,8749,0
1,0,521332299300,3,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,521439870300,24,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,521549216900,44,112814,81593,14280,40069,25727,12760,11088,8749,0
0,0,521658377400,9,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,521769522100,7,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,521881475400,24,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,521991336900,13,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522102004200,2,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522212668400,5,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522319831700,32,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522432232400,9,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522541654200,34,95026,53588,12961,43838,9212,22880,13190,4512,0
0,0,522650536700,71,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,522759543000,84,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,522868399600,41,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,522979602500,64,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523088221500,64,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523196869200,38,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523307663500,71,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523416841500,273,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523527176500,-88,31803,20704,18786,25860,8946,19328,6084,2649,0
0,0,523636010700,-209,42726,67842,19942,9042,16869,11333,9761,5008,0
0,0,523747849900,20,42726,67842,19942,9042,16869,11333,9761,5008,0
0,0,523858202300,77,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,523967300800,65,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524076605700,100,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524185718800,43,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524297363900,48,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524407757700,60,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524517764400,23,42726,67842,19942,9042,16869,11333,9761,5008,0
0,1,524628266600,-1,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,524737533600,-5,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,524847755100,91,1660903,70064,114773,40734,27294,9123,10760,1989,0
1,1,524956080200,-10,1660903,70064,114773,40734,27294,9123,10760,1989,0
1,1,525065201900,-75,1660903,70064,114773,40734,27294,9123,10760,1989,0
1,1,525172879200,24,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,525282946300,49,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,525392728000,83,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,525501700100,52,1660903,70064,114773,40734,27294,9123,10760,1989,0
0,1,525610484300,53,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,525719589300,26,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,525830055400,64,20042,43307,10389,24294,23279,20822,4085,3567,0
1,1,525938822800,24,20042,43307,10389,24294,23279,20822,4085,3567,0
1,1,526048401600,55,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,526157092800,-5,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,526268314400,80,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,526378095700,64,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,526488539900,36,20042,43307,10389,24294,23279,20822,4085,3567,0
0,1,526597600900,124,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,526706615600,-5,4209,20634,6033,33331,15477,13333,10447,6396,0
0,0,526816173400,-60,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,526924839200,74,4209,20634,6033,33331,15477,13333,10447,6396,0
1,1,527033874600,59,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,527144082300,134,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,527252106400,42,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,527360474400,-3,4209,20634,6033,33331,15477,13333,10447,6396,0
0,1,527469347600,-24,4209,20634,6033,33331,15477,13333,10447,6396,0
1,1,527578104700,68,129488,40707,12896,2874,2622,5557,1980,658,0
1,1,527687198800,50,129488,40707,12896,2874,2622,5557,1980,658,0
0,1,527796333600,42,129488,40707,12896,2874,2622,5557,1980,658,0
0,1,527905510500,35,129488,40707,12896,2874,2622,5557,1980,658,0
1,1,528014179600,33,129488,40707,12896,2874,2622,5557,1980,658,0
1,1,528123324500,49,129488,40707,12896,2874,2622,5557,1980,658,0
